Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Vel/Time
1	0.000000	0.000000	0	0	0
0	8.441154	2.7	0	0.6830787211735346	3.0	1.0307713419134998
0	3.441153999999999	2.7	0	0.6333156495879472	3.0	1.006031393583
0	1.558846	2.7	0	0.6732759467356368	3.0	1.0299512546925
0	1.616581	2.8	0	0.6732759467356368	3.0	1.0299512546925
0	6.616581	2.8	0	0.6333156495879472	3.0	1.006031393583
0	8.383419	2.8	0	0.6732759467356368	3.0	1.0299512546925
0	8.325684	2.9	0	0.6732759467356368	3.0	1.0299512546925
0	3.3256840000000008	2.9	0	0.6333156495879472	3.0	1.006031393583
0	1.674316	2.9	0	0.6732759467356368	3.0	1.0299512546925
0	1.732051	3.0	0	0.6732759467356368	3.0	1.0299512546925
0	6.732051000000001	3.0	0	0.6333156495879472	3.0	1.006031393583
0	8.267949	3.0	0	0.6732759467356368	3.0	1.0299512546925
0	8.210214	3.1	0	0.6732759467356368	3.0	1.0299512546925
0	3.2102140000000006	3.1	0	0.6333156495879472	3.0	1.006031393583
0	1.789786	3.1	0	0.6732759467356368	3.0	1.0299512546925
0	1.847521	3.2	0	0.6732759467356368	3.0	1.0299512546925
0	6.847521	3.2	0	0.6333156495879472	3.0	1.006031393583
0	8.152479	3.2	0	0.6617344472043506	3.0	1.0291759014865
0	8.094744	3.3	0	0.6617344472043506	3.0	1.0291759014865
0	3.0947440000000004	3.3	0	0.6333156495879472	3.0	1.006031393583
0	1.905256	3.3	0	0.6617344472043506	3.0	1.0291759014865
0	1.962991	3.4	0	0.6617344472043506	3.0	1.0291759014865
0	6.962991	3.4	0	0.6333156495879472	3.0	1.006031393583
0	8.037009	3.4	0	0.6617344472043506	3.0	1.0291759014865
0	7.979274	3.5	0	0.6617344472043506	3.0	1.0291759014865
0	2.979274	3.5	0	0.6333156495879472	3.0	1.006031393583
0	2.020726	3.5	0	0.6617344472043506	3.0	1.0291759014865
0	2.078461	3.6	0	0.6617344472043506	3.0	1.0291759014865
0	7.078461	3.6	0	0.6333156495879472	3.0	1.006031393583
