t,volume,length,width,depth
0.0,0.0,0.0,0.0,0.0
5e-05,0.0014250000000000003,0.3,0.3,0.025
0.0001,0.004962500000000001,0.6000000000000001,0.3,0.05
0.00015000000000000001,0.004575000000000001,0.55,0.3,0.05
0.0002,0.006237500000000001,0.7,0.3,0.055
0.00025,0.010025000000000003,1.0,0.3,0.060000000000000005
0.00030000000000000003,0.009450000000000002,0.95,0.3,0.060000000000000005
0.00035,0.010850000000000002,1.0999999999999999,0.3,0.060000000000000005
0.0004,0.011987500000000002,1.25,0.3,0.060000000000000005
0.00045000000000000004,0.012975000000000002,1.3499999999999999,0.3,0.060000000000000005
0.0005,0.013800000000000003,1.5,0.3,0.060000000000000005
0.00055,0.01665,1.75,0.3,0.060000000000000005
0.0006000000000000001,0.017075000000000003,1.9000000000000004,0.3,0.060000000000000005
0.0006500000000000001,0.015212500000000002,1.8500000000000003,0.3,0.060000000000000005
0.0007,0.015275000000000002,1.9500000000000002,0.3,0.060000000000000005
0.00075,0.015287500000000002,2.0,0.3,0.060000000000000005
0.0008,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0008500000000000001,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0009000000000000001,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00095,0.015287500000000002,2.05,0.3,0.060000000000000005
0.001,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0010500000000000002,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0011,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00115,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0012000000000000001,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.00125,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0013000000000000002,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00135,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.0014,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0014500000000000001,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.0015,0.017425000000000003,2.1999999999999997,0.3,0.060000000000000005
0.0015500000000000002,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0016,0.015287500000000002,2.0499999999999994,0.3,0.060000000000000005
0.00165,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0017000000000000001,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.00175,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0018000000000000002,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.00185,0.015287500000000002,2.0499999999999994,0.3,0.060000000000000005
0.0019,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0019500000000000001,0.015287500000000002,2.0500000000000003,0.3,0.060000000000000005
0.002,0.015287500000000002,2.0500000000000007,0.3,0.060000000000000005
0.00205,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0021000000000000003,0.015287500000000002,2.0500000000000007,0.3,0.060000000000000005
0.00215,0.015287500000000002,2.0500000000000007,0.3,0.060000000000000005
0.0022,0.017425000000000003,2.200000000000001,0.3,0.060000000000000005
0.0022500000000000003,0.015287500000000002,2.0500000000000007,0.3,0.060000000000000005
0.0023,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00235,0.017425000000000003,2.1999999999999993,0.3,0.060000000000000005
0.0024000000000000002,0.017425000000000003,2.2,0.3,0.060000000000000005
0.00245,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0025,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00255,0.017425000000000003,2.2,0.3,0.060000000000000005
0.0026000000000000003,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00265,0.015287500000000002,2.0500000000000007,0.3,0.060000000000000005
0.0027,0.017425000000000003,2.1999999999999993,0.3,0.060000000000000005
0.0027500000000000003,0.015287500000000002,2.05,0.3,0.060000000000000005
0.0028,0.015287500000000002,2.05,0.3,0.060000000000000005
0.00285,0.017425000000000003,2.200000000000001,0.3,0.060000000000000005
0.0029000000000000002,0.017425000000000003,2.1999999999999993,0.3,0.060000000000000005
0.00295,0.015287500000000002,2.05,0.3,0.060000000000000005
0.003,0.015287500000000002,2.05,0.3,0.060000000000000005
