t,volume,length,width,depth,local_width,local_depth
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.0014800000000000004,0.35,0.35,0.029,0.35,0.029
0.0001,0.003002500000000001,0.5,0.35,0.043,0.35,0.043000000000000003
0.00015000000000000001,0.004630000000000001,0.6000000000000001,0.35,0.051,0.35,0.051
0.0002,0.006245000000000001,0.75,0.35,0.057,0.35,0.057
0.00025,0.007907500000000001,0.9,0.35,0.060000000000000005,0.35,0.060000000000000005
0.00030000000000000003,0.009500000000000003,1.0,0.35,0.062,0.35,0.062
0.00035,0.010975000000000002,1.15,0.35,0.063,0.35,0.063
0.0004,0.012300000000000004,1.3,0.35,0.063,0.35,0.063
0.00045000000000000004,0.013417500000000004,1.4,0.35,0.063,0.35,0.063
0.0005,0.014362500000000004,1.55,0.35,0.063,0.35,0.063
0.00055,0.015137500000000003,1.6500000000000001,0.35,0.063,0.35,0.063
0.0006000000000000001,0.015827500000000005,1.8,0.35,0.063,0.35,0.063
0.0006500000000000001,0.016230000000000005,1.9000000000000004,0.35,0.063,0.35,0.063
0.0007,0.016465000000000004,2.0,0.35,0.063,0.35,0.063
0.00075,0.016527500000000004,2.05,0.35,0.063,0.35,0.063
0.0008,0.016537500000000004,2.0999999999999996,0.35,0.063,0.35,0.063
0.0008500000000000001,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.0009000000000000001,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.00095,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.001,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.0010500000000000002,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.0011,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
0.00115,0.016540000000000003,2.1,0.35,0.063,0.35,0.063
0.0012000000000000001,0.016540000000000003,2.1,0.35,0.063,0.35,0.063
0.00125,0.016540000000000003,2.0999999999999996,0.35,0.063,0.35,0.063
