t,volume,length,width,depth,local_width,local_depth
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.0013445,0.3,0.3,0.029,0.3,0.029
0.0001,0.004637,0.6000000000000001,0.31,0.051,0.31,0.051
0.00015000000000000001,0.0043555,0.55,0.31,0.051,0.31,0.051
0.0002,0.005892499999999999,0.7,0.31,0.057,0.31,0.057
0.00025,0.009464,1.0,0.31,0.062,0.31,0.062
0.00030000000000000003,0.00888725,0.95,0.31,0.062,0.31,0.062
0.00035,0.0101765,1.0999999999999999,0.31,0.063,0.31,0.063
0.0004,0.01134575,1.25,0.31,0.063,0.31,0.063
0.00045000000000000004,0.01234775,1.3499999999999999,0.31,0.063,0.31,0.063
0.0005,0.01314275,1.5,0.31,0.063,0.31,0.063
0.00055,0.01579775,1.75,0.31,0.063,0.31,0.063
0.0006000000000000001,0.016222,1.9000000000000004,0.31,0.063,0.31,0.063
0.0006500000000000001,0.014409499999999999,1.8500000000000003,0.31,0.063,0.31,0.063
0.0007,0.01448525,1.9500000000000002,0.31,0.063,0.31,0.063
0.00075,0.014489249999999999,2.0,0.31,0.063,0.31,0.063
0.0008,0.014489499999999999,2.05,0.31,0.063,0.31,0.063
0.0008500000000000001,0.014489499999999999,2.05,0.31,0.063,0.31,0.063
0.0009000000000000001,0.014489499999999999,2.05,0.31,0.063,0.31,0.063
0.00095,0.014489499999999999,2.05,0.31,0.063,0.31,0.063
0.001,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
0.0010500000000000002,0.01449,2.05,0.31,0.063,0.31,0.063
0.0011,0.01449,2.05,0.31,0.063,0.31,0.063
0.00115,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
0.0012000000000000001,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.00125,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
0.0013000000000000002,0.01449,2.05,0.31,0.063,0.31,0.063
0.00135,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.0014,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
0.0014500000000000001,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.0015,0.016528499999999998,2.1999999999999997,0.31,0.063,0.31,0.063
0.0015500000000000002,0.01449,2.05,0.31,0.063,0.31,0.063
0.0016,0.01449,2.0499999999999994,0.31,0.063,0.31,0.063
0.00165,0.01449,2.05,0.31,0.063,0.31,0.063
0.0017000000000000001,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.00175,0.01449,2.05,0.31,0.063,0.31,0.063
0.0018000000000000002,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.00185,0.01449,2.0499999999999994,0.31,0.063,0.31,0.063
0.0019,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
0.0019500000000000001,0.01449,2.0500000000000003,0.31,0.063,0.31,0.063
0.002,0.01449,2.0500000000000007,0.31,0.063,0.31,0.063
0.00205,0.016528499999999998,2.2,0.31,0.063,0.31,0.063
