t,volume,length,width,depth,local_width,local_depth
0.00185,0.014450000000000003,2.0499999999999994,0.3,0.063,0.3,0.063
0.0019,0.016497500000000005,2.2,0.3,0.063,0.3,0.063
0.0019500000000000001,0.014450000000000003,2.0500000000000003,0.3,0.063,0.3,0.063
0.002,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.00205,0.016497500000000005,2.2,0.3,0.063,0.3,0.063
0.0021000000000000003,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.00215,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.0022,0.016497500000000005,2.200000000000001,0.3,0.063,0.3,0.063
0.0022500000000000003,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.0023,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.00235,0.016497500000000005,2.1999999999999993,0.3,0.063,0.3,0.063
0.0024000000000000002,0.016497500000000005,2.2,0.3,0.063,0.3,0.063
0.00245,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.0025,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.00255,0.016497500000000005,2.2,0.3,0.063,0.3,0.063
0.0026000000000000003,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.00265,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.0027,0.016497500000000005,2.1999999999999993,0.3,0.063,0.3,0.063
0.0027500000000000003,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.0028,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.00285,0.016497500000000005,2.200000000000001,0.3,0.063,0.3,0.063
0.0029000000000000002,0.016497500000000005,2.1999999999999993,0.3,0.063,0.3,0.063
0.00295,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.003,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.00305,0.016497500000000005,2.2,0.3,0.063,0.3,0.063
0.0031000000000000003,0.014450000000000003,2.0500000000000007,0.3,0.063,0.3,0.063
0.00315,0.014450000000000003,2.049999999999999,0.3,0.063,0.3,0.063
0.0032,0.014450000000000003,2.0500000000000016,0.3,0.063,0.3,0.063
0.0032500000000000003,0.014450000000000003,2.05,0.3,0.063,0.3,0.063
0.0033,0.014455000000000004,2.05,0.3,0.063,0.3,0.063
0.00335,0.014477500000000004,2.0,0.32499999999999996,0.063,0.32499999999999996,0.062
0.0034000000000000002,0.013817500000000003,1.8499999999999996,0.325,0.063,0.325,0.063
0.0034500000000000004,0.012802500000000003,1.6999999999999993,0.325,0.063,0.325,0.063
0.0035,0.012508750000000003,1.549999999999999,0.30000000000000004,0.066,0.30000000000000004,0.066
0.00355,0.012688750000000004,1.3500000000000014,0.30000000000000004,0.06899999999999999,0.30000000000000004,0.06899999999999999
0.0036000000000000003,0.013425000000000003,1.3500000000000014,0.325,0.06999999999999998,0.325,0.068
0.00365,0.014321250000000004,1.5,0.325,0.06999999999999998,0.3,0.064
0.0037,0.015168750000000003,1.6500000000000004,0.3,0.06899999999999999,0.3,0.059
0.0037500000000000003,0.015766250000000002,1.799999999999999,0.3,0.067,0.3,0.063
0.0038,0.015995000000000006,2.0,0.3,0.06499999999999999,0.3,0.06499999999999999
0.00385,0.018087500000000003,2.3500000000000005,0.3,0.06499999999999999,0.3,0.06499999999999999
0.0039000000000000003,0.015330000000000003,2.3000000000000016,0.3,0.064,0.3,0.062
0.00395,0.015190000000000004,2.500000000000001,0.3,0.062,0.3,0.061
0.004,0.017406250000000005,2.8500000000000005,0.3,0.063,0.3,0.063
0.00405,0.015405000000000004,2.8,0.3,0.063,0.3,0.063
0.0041,0.015578750000000004,2.0,0.3,0.064,0.3,0.064
0.00415,0.017793750000000004,2.3499999999999996,0.3,0.064,0.3,0.064
0.004200000000000001,0.015173750000000003,2.25,0.3,0.063,0.3,0.063
0.00425,0.015031250000000003,2.4000000000000004,0.3,0.062,0.3,0.062
0.0043,0.017620000000000004,2.2,0.3,0.062,0.3,0.062
0.004350000000000001,0.015581250000000003,1.9999999999999991,0.3,0.062,0.3,0.062
0.0044,0.015642500000000004,2.1000000000000005,0.3,0.063,0.3,0.063
0.00445,0.017780000000000004,2.4000000000000004,0.3,0.063,0.3,0.063
0.0045000000000000005,0.015285000000000003,2.3,0.3,0.062,0.3,0.062
0.00455,0.015161250000000005,2.3,0.3,0.061,0.3,0.061
0.0046,0.017422500000000004,2.3500000000000005,0.3,0.063,0.3,0.063
