t,volume,length,width,depth,local_width,local_depth
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.0013456000000000002,0.3,0.304,0.029,0.304,0.029
0.0001,0.00464,0.6000000000000001,0.316,0.051,0.316,0.051
0.00015000000000000001,0.0043560000000000005,0.55,0.316,0.051,0.316,0.051
0.0002,0.0058964,0.7,0.316,0.057,0.316,0.057
0.00025,0.0094698,1.0,0.316,0.062,0.316,0.062
0.00030000000000000003,0.0088927,0.95,0.316,0.062,0.316,0.062
0.00035,0.010184400000000001,1.0999999999999999,0.316,0.063,0.316,0.063
0.0004,0.0113591,1.25,0.316,0.063,0.316,0.063
0.00045000000000000004,0.012353500000000002,1.3499999999999999,0.316,0.063,0.316,0.063
0.0005,0.013148300000000002,1.5,0.316,0.063,0.316,0.063
0.00055,0.0158043,1.75,0.316,0.063,0.316,0.063
0.0006000000000000001,0.016224000000000002,1.9000000000000004,0.316,0.063,0.316,0.063
0.0006500000000000001,0.014413800000000001,1.8500000000000003,0.316,0.063,0.316,0.063
0.0007,0.014488500000000001,1.9500000000000002,0.316,0.063,0.316,0.063
0.00075,0.014493700000000002,2.0,0.316,0.063,0.316,0.063
0.0008,0.0144942,2.05,0.316,0.063,0.316,0.063
0.0008500000000000001,0.0144942,2.05,0.316,0.063,0.316,0.063
0.0009000000000000001,0.0144942,2.05,0.316,0.063,0.316,0.063
0.00095,0.0144942,2.05,0.316,0.063,0.316,0.063
0.001,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0010500000000000002,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0011,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00115,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0012000000000000001,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.00125,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0013000000000000002,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00135,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.0014,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0014500000000000001,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.0015,0.0165314,2.1999999999999997,0.316,0.063,0.316,0.063
0.0015500000000000002,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0016,0.014495200000000001,2.0499999999999994,0.316,0.063,0.316,0.063
0.00165,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0017000000000000001,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.00175,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0018000000000000002,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.00185,0.014495200000000001,2.0499999999999994,0.316,0.063,0.316,0.063
0.0019,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0019500000000000001,0.014495200000000001,2.0500000000000003,0.316,0.063,0.316,0.063
0.002,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.00205,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0021000000000000003,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.00215,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.0022,0.0165314,2.200000000000001,0.316,0.063,0.316,0.063
0.0022500000000000003,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.0023,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00235,0.0165314,2.1999999999999993,0.316,0.063,0.316,0.063
0.0024000000000000002,0.0165314,2.2,0.316,0.063,0.316,0.063
0.00245,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0025,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00255,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0026000000000000003,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00265,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.0027,0.0165314,2.1999999999999993,0.316,0.063,0.316,0.063
0.0027500000000000003,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0028,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00285,0.0165314,2.200000000000001,0.316,0.063,0.316,0.063
0.0029000000000000002,0.0165314,2.1999999999999993,0.316,0.063,0.316,0.063
0.00295,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.003,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.00305,0.0165314,2.2,0.316,0.063,0.316,0.063
0.0031000000000000003,0.014495200000000001,2.0500000000000007,0.316,0.063,0.316,0.063
0.00315,0.014495200000000001,2.049999999999999,0.316,0.063,0.316,0.063
0.0032,0.014495200000000001,2.0500000000000016,0.316,0.063,0.316,0.063
0.0032500000000000003,0.014495200000000001,2.05,0.316,0.063,0.316,0.063
0.0033,0.014499200000000002,2.05,0.316,0.063,0.316,0.063
0.00335,0.0144898,2.0,0.33199999999999996,0.063,0.33199999999999996,0.062
0.0034000000000000002,0.0138314,1.8499999999999996,0.356,0.063,0.356,0.063
0.0034500000000000004,0.0128923,1.6999999999999993,0.332,0.063,0.332,0.063
0.0035,0.0124647,1.549999999999999,0.324,0.066,0.324,0.066
0.00355,0.012698500000000001,1.3500000000000014,0.316,0.06899999999999999,0.316,0.06899999999999999
0.0036000000000000003,0.0133898,1.3500000000000014,0.346,0.06999999999999998,0.34199999999999997,0.068
0.00365,0.014349400000000002,1.5,0.346,0.06999999999999998,0.33399999999999996,0.064
0.0037,0.0151441,1.6500000000000004,0.33799999999999997,0.06899999999999999,0.32599999999999996,0.059
0.0037500000000000003,0.015723400000000002,1.799999999999999,0.332,0.067,0.32,0.063
0.0038,0.015923,2.0,0.324,0.06499999999999999,0.316,0.06499999999999999
