t,volume,length,width,depth,local_width,local_depth
0.00315,0.0165309,2.0999999999999988,0.319,0.063,0.319,0.063
0.0032,0.0165309,2.1000000000000014,0.319,0.063,0.319,0.063
0.0032500000000000003,0.0165309,2.0999999999999996,0.319,0.063,0.319,0.063
0.0033,0.0165309,2.0999999999999996,0.319,0.063,0.319,0.063
0.00335,0.016483650000000002,2.05,0.33399999999999996,0.063,1.349999999999999,0.063
0.0034000000000000002,0.015712900000000002,1.8999999999999997,0.35400000000000004,0.063,0.35400000000000004,0.063
0.0034500000000000004,0.014387050000000002,1.7499999999999993,0.357,0.063,0.357,0.063
0.0035,0.0130372,1.599999999999999,0.357,0.066,0.357,0.066
0.00355,0.011807250000000002,1.4500000000000004,0.356,0.06999999999999998,0.356,0.06999999999999999
0.0036000000000000003,0.010887500000000001,1.250000000000001,0.353,0.07200000000000001,0.353,0.07200000000000001
0.00365,0.010326600000000002,1.1000000000000008,0.351,0.074,0.351,0.074
0.0037,0.010202600000000001,0.9500000000000004,0.34600000000000003,0.075,0.34600000000000003,0.075
0.0037500000000000003,0.01040275,0.9500000000000004,0.34199999999999997,0.075,0.34199999999999997,0.075
0.0038,0.0106244,0.8999999999999997,0.33799999999999997,0.074,0.33799999999999997,0.074
0.00385,0.010861750000000002,0.9999999999999993,0.33499999999999996,0.073,0.33499999999999996,0.073
0.0039000000000000003,0.0109604,1.05,0.33099999999999996,0.07100000000000001,0.33099999999999996,0.07100000000000001
0.00395,0.01087885,1.1000000000000008,0.32699999999999996,0.068,0.32699999999999996,0.068
0.004,0.010702050000000001,1.1500000000000015,0.32899999999999996,0.06499999999999999,0.32899999999999996,0.06499999999999999
0.00405,0.010917050000000001,1.250000000000001,0.341,0.060000000000000005,0.34099999999999997,0.060000000000000005
0.0041,0.010896800000000002,1.3000000000000018,0.33999999999999997,0.055,0.33999999999999997,0.055
0.00415,0.010732400000000001,1.3500000000000008,0.33699999999999997,0.057,0.33699999999999997,0.057
0.004200000000000001,0.010467400000000002,1.4500000000000004,0.334,0.061,0.33399999999999996,0.061
0.00425,0.0100932,1.4999999999999993,0.331,0.064,0.33099999999999996,0.064
0.0043,0.009652800000000001,1.4999999999999993,0.33,0.066,0.32999999999999996,0.066
0.004350000000000001,0.009702,1.149999999999998,0.328,0.067,0.32799999999999996,0.067
0.0044,0.0102068,1.05,0.327,0.066,0.32699999999999996,0.066
0.00445,0.010708200000000001,1.1000000000000008,0.325,0.06499999999999999,0.325,0.06499999999999999
0.0045000000000000005,0.01112655,1.2000000000000004,0.324,0.064,0.324,0.064
0.00455,0.0116377,1.2500000000000002,0.328,0.063,0.328,0.063
0.0046,0.01206775,1.2999999999999992,0.327,0.062,0.327,0.062
0.0046500000000000005,0.012399600000000002,1.3999999999999997,0.326,0.061,0.32599999999999996,0.061
0.0047,0.012623950000000002,1.5000000000000002,0.325,0.061,0.32499999999999996,0.061
0.00475,0.012711100000000001,1.55,0.324,0.063,0.324,0.063
0.0048000000000000004,0.0126911,1.6000000000000008,0.323,0.064,0.323,0.064
0.00485,0.012647650000000002,1.5999999999999999,0.323,0.064,0.323,0.064
0.0049,0.012650600000000001,1.55,0.322,0.063,0.322,0.063
0.00495,0.01270125,1.550000000000001,0.323,0.063,0.323,0.063
0.005,0.01287795,1.55,0.325,0.062,0.325,0.062
0.005050000000000001,0.013082300000000002,1.5499999999999992,0.324,0.062,0.324,0.062
0.0051,0.01325865,1.6000000000000008,0.324,0.061,0.324,0.061
0.00515,0.01337745,1.6499999999999997,0.323,0.061,0.32299999999999995,0.061
0.005200000000000001,0.0133976,1.6500000000000006,0.323,0.062,0.32299999999999995,0.062
0.00525,0.01336605,1.6999999999999995,0.323,0.063,0.32299999999999995,0.063
0.0053,0.013303950000000002,1.6499999999999997,0.322,0.063,0.322,0.063
0.005350000000000001,0.013268750000000001,1.7000000000000013,0.322,0.063,0.322,0.063
0.0054,0.01333425,1.6500000000000006,0.322,0.062,0.322,0.062
0.00545,0.01343415,1.6500000000000006,0.323,0.062,0.323,0.062
0.0055000000000000005,0.013568950000000001,1.6500000000000006,0.321,0.062,0.321,0.062
0.00555,0.013686350000000002,1.6999999999999995,0.323,0.062,0.323,0.062
0.0056,0.013765150000000002,1.6999999999999995,0.321,0.062,0.321,0.062
0.0056500000000000005,0.013781600000000001,1.7500000000000002,0.322,0.063,0.322,0.063
0.0057,0.0137736,1.7000000000000004,0.32,0.063,0.32,0.063
0.00575,0.0137721,1.7500000000000002,0.322,0.063,0.322,0.063
0.0058000000000000005,0.013839350000000002,1.7000000000000004,0.322,0.063,0.322,0.063
0.00585,0.013938150000000002,1.7000000000000004,0.322,0.062,0.322,0.062
0.0059,0.014049400000000002,1.7000000000000004,0.323,0.062,0.323,0.062
0.00595,0.01417845,1.7500000000000002,0.321,0.062,0.321,0.062
0.006,0.014253900000000002,1.8,0.321,0.062,0.321,0.062
0.006050000000000001,0.014286850000000002,1.7500000000000002,0.321,0.063,0.321,0.063
0.0061,0.014289300000000001,1.8,0.321,0.063,0.321,0.063
0.00615,0.014275800000000002,1.7499999999999998,0.321,0.063,0.321,0.063
0.006200000000000001,0.014333050000000002,1.8,0.321,0.063,0.321,0.063
0.00625,0.014389700000000002,1.7999999999999996,0.322,0.062,0.322,0.062
0.0063,0.014459900000000001,1.7500000000000002,0.322,0.062,0.322,0.062
0.006350000000000001,0.014548050000000002,1.8000000000000005,0.32,0.062,0.32,0.062
0.0064,0.014595300000000002,1.8499999999999999,0.322,0.063,0.322,0.063
0.00645,0.014619050000000001,1.8000000000000005,0.32,0.063,0.32,0.063
0.006500000000000001,0.0146268,1.8500000000000003,0.32,0.063,0.32,0.063
0.00655,0.014644100000000002,1.8499999999999999,0.322,0.063,0.322,0.063
0.0066,0.014692150000000001,1.8,0.322,0.063,0.322,0.063
0.0066500000000000005,0.0147591,1.8499999999999994,0.32,0.063,0.32,0.063
0.0067,0.014826950000000002,1.8500000000000003,0.321,0.062,0.321,0.062
0.00675,0.01488645,1.8,0.321,0.062,0.321,0.062
0.0068000000000000005,0.01494105,1.8500000000000003,0.32,0.063,0.32,0.063
0.00685,0.014945000000000002,1.9000000000000001,0.321,0.063,0.321,0.063
0.006900000000000001,0.014938800000000002,1.9000000000000001,0.321,0.063,0.321,0.063
0.0069500000000000004,0.0149741,1.8500000000000003,0.321,0.063,0.321,0.063
0.007,0.015010500000000001,1.8499999999999999,0.321,0.063,0.321,0.063
0.007050000000000001,0.015054000000000001,1.9,0.321,0.062,0.321,0.062
0.0071,0.015094650000000001,1.9,0.321,0.062,0.321,0.062
0.00715,0.015140050000000002,1.85,0.321,0.063,0.321,0.063
0.007200000000000001,0.015169400000000001,1.9,0.319,0.063,0.319,0.063
0.00725,0.015165600000000001,1.9000000000000001,0.321,0.063,0.321,0.063
0.0073,0.015198550000000002,1.9000000000000001,0.325,0.063,0.325,0.063
0.007350000000000001,0.015247450000000001,1.9000000000000001,0.325,0.063,0.325,0.063
0.0074,0.015313000000000002,1.9000000000000001,0.325,0.063,0.325,0.063
0.00745,0.0153664,1.9000000000000001,0.325,0.063,0.325,0.063
0.007500000000000001,0.015409200000000001,1.9000000000000004,0.324,0.063,0.324,0.063
0.00755,0.015411550000000001,1.9,0.324,0.063,0.324,0.063
0.0076,0.015389550000000002,1.9000000000000001,0.32199999999999995,0.063,0.32199999999999995,0.063
0.0076500000000000005,0.014198050000000002,1.75,0.28,0.063,0.0,0.0
0.0077,0.012325850000000001,1.6,0.256,0.062,0.0,0.0
0.00775,0.010416900000000002,1.45,0.23800000000000002,0.062,0.0,0.0
0.0078000000000000005,0.008486200000000001,1.3,0.22100000000000003,0.061,0.0,0.0
0.007850000000000001,0.006682950000000001,1.1,0.203,0.060000000000000005,0.0,0.0
0.0079,0.0049882500000000005,1.0,0.184,0.057,0.0,0.0
0.00795,0.0034377500000000003,0.8,0.16300000000000003,0.052,0.0,0.0
0.008,0.0021286,0.65,0.141,0.047,0.0,0.0
0.00805,0.0010420000000000002,0.45,0.11299999999999999,0.038,0.0,0.0
0.0081,0.0002838,0.25,0.07500000000000001,0.026,0.0,0.0
0.008150000000000001,0.0,0.0,0.0,0.0,0.0,0.0
