t,volume,length,width,depth,local_width,local_depth
0.00315,0.0165309,2.0999999999999988,0.319,0.063,0.319,0.063
0.0032,0.0165309,2.1000000000000014,0.319,0.063,0.319,0.063
0.0032500000000000003,0.0165309,2.0999999999999996,0.319,0.063,0.319,0.063
0.0033,0.0165309,2.0999999999999996,0.319,0.063,0.319,0.063
0.00335,0.016483650000000002,2.05,0.33399999999999996,0.063,1.349999999999999,0.063
0.0034000000000000002,0.01611925,1.8999999999999997,0.397,0.063,0.397,0.063
0.0034500000000000004,0.0156144,1.7499999999999993,0.397,0.063,0.397,0.063
0.0035,0.015430600000000001,1.599999999999999,0.392,0.07200000000000001,0.392,0.07200000000000001
0.00355,0.015813400000000002,1.4500000000000004,0.386,0.078,0.386,0.078
0.0036000000000000003,0.01698415,1.250000000000001,0.383,0.08399999999999999,0.383,0.08399999999999999
0.00365,0.019271950000000003,1.1500000000000015,0.379,0.088,0.379,0.088
0.0037,0.0220913,1.250000000000001,0.376,0.091,0.376,0.091
0.0037500000000000003,0.024926600000000004,1.4000000000000015,0.372,0.093,0.372,0.093
0.0038,0.02767485,1.55,0.368,0.095,0.366,0.094
0.00385,0.030299600000000003,1.7000000000000004,0.364,0.096,0.359,0.093
0.0039000000000000003,0.032761900000000004,1.8,0.36,0.096,0.356,0.092
0.00395,0.03509795,1.9000000000000015,0.357,0.096,0.355,0.091
0.004,0.0372887,2.05,0.353,0.096,0.353,0.09000000000000001
0.00405,0.039264150000000005,2.2,0.35100000000000003,0.095,0.351,0.089
0.0041,0.0410051,2.3499999999999996,0.35,0.094,0.35,0.088
0.00415,0.04249485,2.499999999999999,0.34800000000000003,0.092,0.348,0.087
0.004200000000000001,0.043720550000000004,2.6000000000000005,0.34700000000000003,0.091,0.347,0.08600000000000001
0.00425,0.044783300000000005,2.750000000000001,0.34600000000000003,0.089,0.346,0.085
0.0043,0.045557850000000004,2.9000000000000004,0.34500000000000003,0.087,0.345,0.08399999999999999
0.004350000000000001,0.04602735,3.0500000000000016,0.34400000000000003,0.086,0.344,0.083
0.0044,0.0461806,3.200000000000001,0.343,0.085,0.34299999999999997,0.082
0.00445,0.046129250000000004,3.3000000000000007,0.342,0.08399999999999999,0.34199999999999997,0.082
0.0045000000000000005,0.0457421,3.45,0.342,0.083,0.34199999999999997,0.081
0.00455,0.045019,3.6000000000000005,0.341,0.082,0.34099999999999997,0.08
0.0046,0.044054800000000005,3.6999999999999993,0.34,0.081,0.33999999999999997,0.08
0.0046500000000000005,0.042724200000000004,3.8499999999999996,0.34,0.08,0.33999999999999997,0.079
0.0047,0.041129950000000005,3.9499999999999993,0.339,0.079,0.33899999999999997,0.079
0.00475,0.039232100000000006,4.05,0.339,0.079,0.33899999999999997,0.078
0.0048000000000000004,0.03716305,3.8999999999999995,0.338,0.078,0.338,0.077
0.00485,0.03554725,3.6500000000000004,0.338,0.078,0.338,0.077
0.0049,0.03427775,3.4499999999999993,0.338,0.077,0.338,0.077
0.00495,0.03322155,3.3499999999999988,0.337,0.077,0.337,0.076
0.005,0.03231375,3.250000000000001,0.337,0.076,0.337,0.076
0.005050000000000001,0.031512000000000005,3.1499999999999995,0.337,0.076,0.337,0.075
0.0051,0.030810850000000004,3.0999999999999996,0.336,0.076,0.33599999999999997,0.075
0.00515,0.030178850000000004,3.0500000000000007,0.336,0.075,0.33599999999999997,0.075
0.005200000000000001,0.029608400000000003,2.999999999999999,0.336,0.075,0.33599999999999997,0.075
0.00525,0.02908505,2.95,0.336,0.074,0.33599999999999997,0.074
0.0053,0.028605300000000004,2.8999999999999986,0.335,0.074,0.33499999999999996,0.074
0.005350000000000001,0.028169950000000003,2.8999999999999995,0.334,0.074,0.33399999999999996,0.074
0.0054,0.0277657,2.8499999999999996,0.334,0.074,0.33399999999999996,0.073
0.00545,0.0273876,2.8000000000000003,0.334,0.073,0.33399999999999996,0.073
0.0055000000000000005,0.0270384,2.8,0.333,0.073,0.333,0.073
0.00555,0.026711150000000003,2.7499999999999996,0.333,0.073,0.333,0.073
0.0056,0.02640595,2.749999999999999,0.333,0.073,0.333,0.073
0.0056500000000000005,0.0261171,2.7499999999999996,0.333,0.07200000000000001,0.333,0.07200000000000001
0.0057,0.025848000000000003,2.6999999999999997,0.333,0.07200000000000001,0.333,0.07200000000000001
0.00575,0.0255925,2.7,0.332,0.07200000000000001,0.332,0.07200000000000001
0.0058000000000000005,0.025350700000000004,2.65,0.332,0.07200000000000001,0.332,0.07200000000000001
0.00585,0.025124900000000002,2.65,0.332,0.07200000000000001,0.332,0.07200000000000001
0.0059,0.024910050000000003,2.6499999999999995,0.332,0.07100000000000001,0.332,0.07100000000000001
0.00595,0.02470235,2.65,0.332,0.07100000000000001,0.332,0.07100000000000001
0.006,0.024511050000000003,2.5999999999999996,0.332,0.07100000000000001,0.332,0.07100000000000001
0.006050000000000001,0.0243282,2.6,0.332,0.07100000000000001,0.332,0.07100000000000001
0.0061,0.024148150000000004,2.5999999999999996,0.331,0.07100000000000001,0.331,0.07100000000000001
0.00615,0.023977750000000003,2.55,0.331,0.07100000000000001,0.331,0.07100000000000001
0.006200000000000001,0.0238177,2.55,0.331,0.07100000000000001,0.331,0.07100000000000001
0.00625,0.023666700000000002,2.55,0.331,0.06999999999999998,0.331,0.06999999999999999
0.0063,0.023519250000000002,2.55,0.331,0.06999999999999998,0.331,0.06999999999999999
0.006350000000000001,0.023379100000000003,2.55,0.331,0.06999999999999998,0.331,0.06999999999999999
0.0064,0.023239250000000003,2.5,0.331,0.06999999999999998,0.331,0.06999999999999999
0.00645,0.023109050000000003,2.5,0.331,0.06999999999999998,0.331,0.06999999999999999
0.006500000000000001,0.0229834,2.4999999999999996,0.33,0.06999999999999998,0.33,0.06999999999999999
0.00655,0.02285645,2.4999999999999996,0.329,0.06999999999999998,0.32899999999999996,0.06999999999999999
0.0066,0.022717400000000002,2.4999999999999996,0.329,0.06999999999999998,0.32899999999999996,0.06999999999999999
0.0066500000000000005,0.0225629,2.5,0.328,0.06899999999999999,0.328,0.06899999999999999
0.0067,0.0223869,2.4499999999999997,0.326,0.06899999999999999,0.0,0.0
0.00675,0.020589600000000003,2.2499999999999996,0.284,0.06899999999999999,0.0,0.0
0.0068000000000000005,0.018319750000000003,2.05,0.265,0.06899999999999999,0.0,0.0
0.00685,0.01599605,1.9000000000000001,0.249,0.06899999999999999,0.0,0.0
0.006900000000000001,0.013621500000000002,1.75,0.235,0.068,0.0,0.0
0.0069500000000000004,0.011268950000000002,1.55,0.22100000000000003,0.067,0.0,0.0
0.007,0.0091024,1.4,0.20600000000000002,0.06499999999999999,0.0,0.0
0.007050000000000001,0.0070451,1.25,0.191,0.063,0.0,0.0
0.0071,0.005142900000000001,1.0,0.174,0.059,0.0,0.0
0.00715,0.0035181,0.8500000000000001,0.155,0.054,0.0,0.0
0.007200000000000001,0.00209615,0.7000000000000001,0.132,0.047,0.0,0.0
0.00725,0.0010071000000000001,0.49999999999999994,0.10600000000000002,0.038,0.0,0.0
0.0073,0.00024365,0.3,0.066,0.024,0.0,0.0
0.007350000000000001,0.0,0.0,0.0,0.0,0.0,0.0
