idx,x,y,line,s_mm,pmod,sigma,w,d,asym,pinned
132,2.482606,4.3,43,330.76533,0.6517590235498179,0.00020333286461441847,0.00016275634765625015,6.387760162353514e-05,2.707901000976575e-05,
134,7.459659,4.4,44,335.684648,0.6300469475589159,0.0002044861212058132,0.00016363000869750962,6.335243225097655e-05,-2.8241539001464585e-05,
136,2.598076,4.5,45,340.488496,0.6300469475589159,0.0002044861212058132,0.00016392431259155266,6.354232788085935e-05,2.890911102294922e-05,
138,7.344189,4.6,46,345.176874,0.6300469475589159,0.0002044861212058132,0.00016420516967773427,6.377742767333983e-05,-2.9547500610351343e-05,
140,2.713546,4.7,47,349.749782,0.620592031915709,0.00020440981496907927,0.00016395864486694334,6.333871841430664e-05,3.0234336853027753e-05,
142,7.228719,4.8,48,354.20722,0.620592031915709,0.00020440981496907927,0.00016426582336425788,6.344661712646483e-05,-3.0979919433593486e-05,
144,2.829016,4.9,49,358.549188,0.620592031915709,0.00020440981496907927,0.00016459426879882814,6.36288261413574e-05,3.174171447753926e-05,
146,7.113249,5.0,50,362.775686,0.6110959205927499,0.00020348416221317004,0.00016403989791870114,6.333608627319336e-05,-3.235111236572254e-05,
148,2.944486,5.1,51,366.886714,0.6110959205927499,0.00020348416221317004,0.00016439361572265633,6.362335205078125e-05,3.321762084960945e-05,
150,6.997779,5.2,52,370.882272,0.6019611632613977,0.0002030381956245517,0.0001639954566955567,6.333703994750974e-05,-3.39147567749022e-05,
152,3.059956,5.3,53,374.76236,0.6019611632613977,0.0002030381956245517,0.00016436796188354494,6.359954833984373e-05,3.484859466552741e-05,
154,6.882309,5.4,54,378.526978,0.5931352198877312,0.00020259744492504806,0.00016399888992309577,6.333614349365234e-05,-3.5610771179199214e-05,
156,3.175426,5.5,55,382.176126,0.5931352198877312,0.00020259744492504806,0.00016440563201904285,6.361530303955078e-05,3.663711547851559e-05,
158,6.766838,5.6,56,385.709802,0.5840480406332894,0.00020205339629778438,0.0001640170097351075,6.336900711059569e-05,-3.7492942810058404e-05,
160,3.290897,5.7,57,389.128008,0.5840480406332894,0.00020205339629778438,0.0001644716262817383,6.366647720336914e-05,3.8637161254883364e-05,
162,6.651368,5.8,58,392.430744,0.573761036104432,0.0002014921046124083,0.00016404409408569335,6.335506439208982e-05,-3.9640617370605234e-05,
164,3.406367,5.9,59,395.61801,0.573761036104432,0.0002014921046124083,0.00016454029083251965,6.364200592041014e-05,4.090499877929714e-05,
166,6.535898,6.0,60,398.68980600000003,0.5631601004799348,0.0002007844832854228,0.00016407613754272458,6.334095001220703e-05,-4.2022514343261624e-05,
168,3.521837,6.1,61,401.646132,0.5631601004799348,0.0002007844832854228,0.00016463356018066398,6.365650177001951e-05,4.344329833984393e-05,
170,6.420428,6.2,62,404.486988,0.5516737005960844,0.00019992967473617235,0.00016412038803100579,6.33272933959961e-05,-4.473743438720675e-05,
172,3.637307,6.3,63,407.212374,0.5516737005960844,0.00019992967473617235,0.0001647513389587403,6.36592674255371e-05,4.6347618103027496e-05,
174,6.304958,6.4,64,409.82229,0.5393631872612727,0.00019886125428189105,0.0001641796112060547,6.332424163818358e-05,-4.78435516357424e-05,
176,3.752777,6.5,65,412.316736,0.5393631872612727,0.00019886125428189105,0.00016490087509155277,6.366447448730468e-05,4.968090057373047e-05,
178,6.189488,6.6,66,414.695712,0.5263479712430019,0.00019746594824391025,0.0001642634391784668,6.335950851440428e-05,-5.1420021057128635e-05,
180,3.868247,6.7,67,416.959218,0.5263479712430019,0.00019746594824391025,0.0001651078224182128,6.372085571289062e-05,5.355815887451206e-05,
182,6.074018,6.8,68,419.107254,0.5110889711213857,0.0001957691017273977,0.00016438913345336926,6.331727981567382e-05,-5.576953887939445e-05,
184,3.983717,6.9,69,421.13982,0.5031227341463946,0.00019227952732159268,0.0001641086578369139,6.330942153930663e-05,5.8726119995117405e-05,
186,5.958548,7.0,70,423.056916,0.4890474959323213,0.00018582784435653828,0.00016430902481079086,6.327852249145508e-05,-6.524448394775373e-05,
188,4.099187,7.1,71,424.858542,0.4768534381953501,0.00018061566301684977,0.00016417264938354496,6.326868057250976e-05,7.051181793212881e-05,
190,5.843078,7.2,72,426.544698,0.45820003234748247,0.0001768089589319382,0.00016400976181030267,6.326665878295898e-05,-7.650547027587872e-05,
192,4.214657,7.3,73,428.115384,0.45820003234748247,0.0001768089589319382,0.00016539211273193348,6.356731414794921e-05,8.022613525390625e-05,
194,5.727608,7.4,74,429.5706,0.42953873540562143,0.00016802921474314597,0.00016440343856811523,6.31755256652832e-05,-8.875408172607418e-05,
196,4.330127,7.5,75,430.910346,0.42953873540562143,0.00016802921474314597,0.0001647009849548341,6.288967132568357e-05,9.041728973388681e-05,
198,5.612138,7.6,76,432.134622,0.41343222340136315,0.00015627712325189393,0.0001642274856567382,6.314128875732421e-05,-0.00010026702880859377,
200,4.445597,7.7,77,433.243428,0.39790368855814556,0.00015245915768051662,0.00016374597549438479,6.329282760620116e-05,0.00010667934417724588,
202,5.496668,7.8,78,434.236764,0.39681594623843364,0.00014213604381092208,0.00016389961242675786,6.313873291015625e-05,-0.0001170040130615232,
204,4.561067,7.9,79,435.11463,0.3625282708167526,0.0001338325467657683,0.0001637953758239746,6.328941345214842e-05,0.00013145923614501934,
206,5.381198,8.0,80,435.877026,0.34714818705077694,8e-05,0.00016973333358764648,6.22381591796875e-05,-0.00016963024139404282,Slo
208,4.676537,8.1,81,436.523952,0.23287820236337264,8e-05,0.00016529693603515618,6.282552719116209e-05,0.0001791519165039064,Slo
210,5.265728,8.2,82,437.055408,0.553922561124605,8e-05,0.00018110160827636713,6.247621536254882e-05,-0.0001809497833251952,Slo
212,4.792007,8.3,83,437.471394,0.17264968889375645,8e-05,0.00016213207244873055,7.3367919921875e-05,0.0001911781311035158,Slo
214,5.150258,8.4,84,437.77191,0.05,8.018468235136826e-05,0.00017261438369750972,7.584791183471679e-05,-0.0003158311843872068,Plo
216,4.907477,8.5,85,437.956956,0.05,8.334055453119651e-05,0.00021081895828247072,7.063764572143554e-05,0.0004136117935180663,Plo
218,5.034788,8.6,86,438.026532,0.05,9.15713195535704e-05,0.0001045406341552734,6.707477569580078e-05,-0.0008052421569824217,Plo
