Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Vel/Time
1	0.000000	0.000000	0	0	0
0	5.0	0.0	0	1.0	3.0	1.0
0	10.0	0.0	0	1.0	3.0	1.0
0	10.0	0.1	0	1.0	3.0	1.0
0	5.0	0.1	0	0.79079418538208	3.0	1.025410702648
0	0.0	0.1	0	0.8910394230252966	3.0	1.0152016012535
0	0.0	0.2	0	0.8910394230252966	3.0	1.0152016012535
0	5.0	0.2	0	0.7154743691664882	3.0	1.0201366224439998
0	10.0	0.2	0	0.8255541591530026	3.0	1.0258034395375
0	10.0	0.3	0	0.8255541591530026	3.0	1.0258034395375
0	5.0	0.3	0	0.6921798159757065	3.0	1.021404601668
0	0.0	0.3	0	0.8010847870385855	3.0	1.0368285578465
0	0.0	0.4	0	0.8010847870385855	3.0	1.0368285578465
0	5.0	0.4	0	0.6723523606884849	3.0	1.0215459125455
0	10.0	0.4	0	0.7825054179847036	3.0	1.039455924116
0	10.0	0.5	0	0.7825054179847036	3.0	1.039455924116
0	5.0	0.5	0	0.6616513822195457	3.0	1.021222944631
0	0.0	0.5	0	0.7719612727851008	3.0	1.0434875060334998
0	0.0	0.6	0	0.7719612727851008	3.0	1.0434875060334998
0	5.0	0.6	0	0.6527611366526509	3.0	1.0212283997115
0	10.0	0.6	0	0.7719612727851008	3.0	1.0434875060334998
0	10.0	0.7	0	0.7719612727851008	3.0	1.0434875060334998
0	5.0	0.7	0	0.6527611366526509	3.0	1.0212283997115
0	0.0	0.7	0	0.7583361435397546	3.0	1.0461245136805
0	0.0	0.8	0	0.7583361435397546	3.0	1.0461245136805
0	5.0	0.8	0	0.6424540577288467	3.0	1.0196347159615
0	10.0	0.8	0	0.7583361435397546	3.0	1.0461245136805
0	10.0	0.9	0	0.7583361435397546	3.0	1.0461245136805
0	5.0	0.9	0	0.6424540577288467	3.0	1.0196347159615
0	0.0	0.9	0	0.7583361435397546	3.0	1.0461245136805
0	0.0	1.0	0	0.7583361435397546	3.0	1.0461245136805
0	5.0	1.0	0	0.6424540577288467	3.0	1.0196347159615
0	10.0	1.0	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	1.1	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.1	0	0.6424540577288467	3.0	1.0196347159615
0	0.0	1.1	0	0.7480195310846378	3.0	1.0485938431514998
0	0.0	1.2	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.2	0	0.6320708771902068	3.0	1.018932461918
0	10.0	1.2	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	1.3	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.3	0	0.6320708771902068	3.0	1.018932461918
0	0.0	1.3	0	0.7480195310846378	3.0	1.0485938431514998
0	0.0	1.4	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.4	0	0.6320708771902068	3.0	1.018932461918
0	10.0	1.4	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	1.5	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.5	0	0.6320708771902068	3.0	1.018932461918
0	0.0	1.5	0	0.7480195310846378	3.0	1.0485938431514998
0	0.0	1.6	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.6	0	0.6320708771902068	3.0	1.018932461918
0	10.0	1.6	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	1.7	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.7	0	0.6320708771902068	3.0	1.018932461918
0	0.0	1.7	0	0.7480195310846378	3.0	1.0485938431514998
0	0.0	1.8	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.8	0	0.6320708771902068	3.0	1.018932461918
0	10.0	1.8	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	1.9	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	1.9	0	0.6320708771902068	3.0	1.018932461918
0	0.0	1.9	0	0.7480195310846378	3.0	1.0485938431514998
0	0.0	2.0	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	2.0	0	0.6320708771902068	3.0	1.018932461918
0	10.0	2.0	0	0.7480195310846378	3.0	1.0485938431514998
0	10.0	2.1	0	0.7480195310846378	3.0	1.0485938431514998
0	5.0	2.1	0	0.6320708771902068	3.0	1.018932461918
0	0.0	2.1	0	0.7396635331551645	3.0	1.0505129867805
0	0.0	2.2	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.2	0	0.6320708771902068	3.0	1.018932461918
0	10.0	2.2	0	0.7396635331551645	3.0	1.0505129867805
0	10.0	2.3	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.3	0	0.6320708771902068	3.0	1.018932461918
0	0.0	2.3	0	0.7396635331551645	3.0	1.0505129867805
0	0.0	2.4	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.4	0	0.6320708771902068	3.0	1.018932461918
0	10.0	2.4	0	0.7396635331551645	3.0	1.0505129867805
0	10.0	2.5	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.5	0	0.6320708771902068	3.0	1.018932461918
0	0.0	2.5	0	0.7396635331551645	3.0	1.0505129867805
0	0.0	2.6	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.6	0	0.6320708771902068	3.0	1.018932461918
0	10.0	2.6	0	0.7396635331551645	3.0	1.0505129867805
0	10.0	2.7	0	0.7396635331551645	3.0	1.0505129867805
0	5.0	2.7	0	0.6320708771902068	3.0	1.018932461918
0	0.0	2.7	0	0.7396635331551645	3.0	1.0505129867805
